timestamps,Motion_State
2023-08-08 05:35:59.419845700+00:00,2
2023-08-08 05:35:59.425966200+00:00,2
2023-08-08 05:35:59.431846700+00:00,2
2023-08-08 05:35:59.437846100+00:00,2
2023-08-08 05:35:59.443848+00:00,2
2023-08-08 05:35:59.449846200+00:00,2
2023-08-08 05:35:59.455844800+00:00,2
2023-08-08 05:35:59.461844400+00:00,2
2023-08-08 05:35:59.467847900+00:00,2
2023-08-08 05:35:59.473848300+00:00,2
2023-08-08 05:35:59.479848800+00:00,2
2023-08-08 05:35:59.485848400+00:00,2
2023-08-08 05:35:59.491850800+00:00,2
2023-08-08 05:35:59.497851800+00:00,2
2023-08-08 05:35:59.503377700+00:00,2
2023-08-08 05:35:59.509928900+00:00,2
2023-08-08 05:35:59.515849500+00:00,2
2023-08-08 05:35:59.521979300+00:00,2
2023-08-08 05:35:59.527850900+00:00,2
2023-08-08 05:35:59.533976600+00:00,2
2023-08-08 05:35:59.539853+00:00,2
2023-08-08 05:35:59.546031800+00:00,2
2023-08-08 05:35:59.551852300+00:00,2
2023-08-08 05:35:59.557852800+00:00,2
2023-08-08 05:35:59.563852400+00:00,2
2023-08-08 05:35:59.569930900+00:00,2
2023-08-08 05:35:59.575850400+00:00,2
2023-08-08 05:35:59.581856900+00:00,2
2023-08-08 05:35:59.587854400+00:00,2
2023-08-08 05:35:59.593853500+00:00,2
2023-08-08 05:35:59.599854900+00:00,2
2023-08-08 05:35:59.605854900+00:00,2
2023-08-08 05:35:59.611855+00:00,2
2023-08-08 05:35:59.617854500+00:00,2
2023-08-08 05:35:59.623855+00:00,2
2023-08-08 05:35:59.629854500+00:00,2
2023-08-08 05:35:59.635859100+00:00,2
2023-08-08 05:35:59.641981200+00:00,2
2023-08-08 05:35:59.647856400+00:00,2
2023-08-08 05:35:59.653981100+00:00,2
2023-08-08 05:35:59.659856500+00:00,2
2023-08-08 05:35:59.665978200+00:00,2
2023-08-08 05:35:59.671859600+00:00,2
2023-08-08 05:35:59.677859+00:00,2
2023-08-08 05:35:59.683863600+00:00,2
2023-08-08 05:35:59.689937800+00:00,2
2023-08-08 05:35:59.695860200+00:00,2
2023-08-08 05:35:59.701857600+00:00,2
2023-08-08 05:35:59.707859700+00:00,2
2023-08-08 05:35:59.713858700+00:00,2
2023-08-08 05:35:59.719861200+00:00,2
2023-08-08 05:35:59.725863600+00:00,2
2023-08-08 05:35:59.731862100+00:00,2
2023-08-08 05:35:59.737938300+00:00,2
2023-08-08 05:35:59.743863200+00:00,2
2023-08-08 05:35:59.749860800+00:00,2
2023-08-08 05:35:59.755861400+00:00,2
2023-08-08 05:35:59.761986200+00:00,2
2023-08-08 05:35:59.767862700+00:00,2
2023-08-08 05:35:59.773988400+00:00,2
2023-08-08 05:35:59.779864800+00:00,2
2023-08-08 05:35:59.785985100+00:00,2
2023-08-08 05:35:59.791865500+00:00,2
2023-08-08 05:35:59.797867+00:00,2
2023-08-08 05:35:59.803864500+00:00,2
2023-08-08 05:35:59.809944200+00:00,2
2023-08-08 05:35:59.815865+00:00,2
2023-08-08 05:35:59.821863500+00:00,2
2023-08-08 05:35:59.827868+00:00,2
2023-08-08 05:35:59.833866200+00:00,2
2023-08-08 05:35:59.839865700+00:00,2
2023-08-08 05:35:59.845928900+00:00,2
2023-08-08 05:35:59.851869400+00:00,2
2023-08-08 05:35:59.857866900+00:00,2
2023-08-08 05:35:59.863867500+00:00,2
2023-08-08 05:35:59.869870+00:00,2
2023-08-08 05:35:59.875870600+00:00,2
2023-08-08 05:35:59.881995+00:00,2
2023-08-08 05:35:59.887868500+00:00,2
2023-08-08 05:35:59.893993200+00:00,2
2023-08-08 05:35:59.899398+00:00,2
2023-08-08 05:35:59.905991700+00:00,2
2023-08-08 05:35:59.911871700+00:00,2
2023-08-08 05:35:59.917949300+00:00,2
2023-08-08 05:35:59.923874+00:00,2
2023-08-08 05:35:59.929872+00:00,2
2023-08-08 05:35:59.935870600+00:00,2
2023-08-08 05:35:59.941870+00:00,2
2023-08-08 05:35:59.947871400+00:00,2
2023-08-08 05:35:59.953872800+00:00,2
2023-08-08 05:35:59.959876400+00:00,2
2023-08-08 05:35:59.965874900+00:00,2
2023-08-08 05:35:59.971874400+00:00,2
2023-08-08 05:35:59.977874400+00:00,2
2023-08-08 05:35:59.983875100+00:00,2
2023-08-08 05:35:59.989872600+00:00,2
2023-08-08 05:35:59.995875200+00:00,2
2023-08-08 05:36:00.002003800+00:00,2
2023-08-08 05:36:00.007876800+00:00,2
2023-08-08 05:36:00.014000+00:00,2
2023-08-08 05:36:00.019876500+00:00,2
2023-08-08 05:36:00.025997800+00:00,2
2023-08-08 05:36:00.031879300+00:00,2
2023-08-08 05:36:00.037878900+00:00,2
2023-08-08 05:36:00.043878800+00:00,2
2023-08-08 05:36:00.049877400+00:00,2
2023-08-08 05:36:00.055880+00:00,2
2023-08-08 05:36:00.061877500+00:00,2
2023-08-08 05:36:00.067880+00:00,2
2023-08-08 05:36:00.073881+00:00,2
2023-08-08 05:36:00.079879500+00:00,2
2023-08-08 05:36:00.085881200+00:00,2
2023-08-08 05:36:00.091880700+00:00,2
2023-08-08 05:36:00.097957300+00:00,2
2023-08-08 05:36:00.103882800+00:00,2
2023-08-08 05:36:00.109880500+00:00,2
2023-08-08 05:36:00.115884300+00:00,2
2023-08-08 05:36:00.122006500+00:00,2
2023-08-08 05:36:00.127881+00:00,2
2023-08-08 05:36:00.134006599+00:00,2
2023-08-08 05:36:00.139883200+00:00,2
2023-08-08 05:36:00.146064600+00:00,2
2023-08-08 05:36:00.151885+00:00,2
2023-08-08 05:36:00.157963800+00:00,2
2023-08-08 05:36:00.163886300+00:00,2
2023-08-08 05:36:00.169883200+00:00,2
2023-08-08 05:36:00.175883700+00:00,2
2023-08-08 05:36:00.181883200+00:00,2
2023-08-08 05:36:00.187884700+00:00,2
2023-08-08 05:36:00.193886200+00:00,2
2023-08-08 05:36:00.199886600+00:00,2
2023-08-08 05:36:00.205886600+00:00,2
2023-08-08 05:36:00.211887700+00:00,2
2023-08-08 05:36:00.217885800+00:00,2
2023-08-08 05:36:00.223891400+00:00,2
2023-08-08 05:36:00.229887900+00:00,2
2023-08-08 05:36:00.235888500+00:00,2
2023-08-08 05:36:00.242018300+00:00,2
2023-08-08 05:36:00.247889600+00:00,2
2023-08-08 05:36:00.254013300+00:00,2
2023-08-08 05:36:00.259889800+00:00,2
2023-08-08 05:36:00.266011100+00:00,2
2023-08-08 05:36:00.271889500+00:00,2
2023-08-08 05:36:00.277890+00:00,2
2023-08-08 05:36:00.283891600+00:00,2
2023-08-08 05:36:00.290008400+00:00,2
2023-08-08 05:36:00.295889800+00:00,2
2023-08-08 05:36:00.301891200+00:00,2
2023-08-08 05:36:00.307893400+00:00,2
2023-08-08 05:36:00.313893+00:00,2
2023-08-08 05:36:00.319893500+00:00,2
2023-08-08 05:36:00.325780800+00:00,2
2023-08-08 05:36:00.331894400+00:00,2
2023-08-08 05:36:00.337971+00:00,2
2023-08-08 05:36:00.343899100+00:00,2
2023-08-08 05:36:00.349973900+00:00,2
2023-08-08 05:36:00.355895300+00:00,2
2023-08-08 05:36:00.362017600+00:00,2
2023-08-08 05:36:00.367895100+00:00,2
2023-08-08 05:36:00.374017700+00:00,2
2023-08-08 05:36:00.379894300+00:00,2
2023-08-08 05:36:00.386019+00:00,2
2023-08-08 05:36:00.391897500+00:00,2
2023-08-08 05:36:00.397974200+00:00,2
2023-08-08 05:36:00.403897700+00:00,2
2023-08-08 05:36:00.409897+00:00,2
2023-08-08 05:36:00.415898400+00:00,2
2023-08-08 05:36:00.421897+00:00,2
2023-08-08 05:36:00.427899500+00:00,2
2023-08-08 05:36:00.433900200+00:00,2
2023-08-08 05:36:00.439785500+00:00,2
2023-08-08 05:36:00.445959800+00:00,2
2023-08-08 05:36:00.451902200+00:00,2
2023-08-08 05:36:00.457786200+00:00,2
2023-08-08 05:36:00.463902+00:00,2
2023-08-08 05:36:00.469979600+00:00,2
2023-08-08 05:36:00.475786900+00:00,2
2023-08-08 05:36:00.482030600+00:00,2
2023-08-08 05:36:00.487901300+00:00,2
2023-08-08 05:36:00.494027+00:00,2
2023-08-08 05:36:00.499903400+00:00,2
2023-08-08 05:36:00.506023200+00:00,2
2023-08-08 05:36:00.511790100+00:00,2
2023-08-08 05:36:00.517902600+00:00,2
2023-08-08 05:36:00.523903099+00:00,2
2023-08-08 05:36:00.529984800+00:00,2
2023-08-08 05:36:00.535903300+00:00,2
2023-08-08 05:36:00.541903800+00:00,2
2023-08-08 05:36:00.547905100+00:00,2
2023-08-08 05:36:00.553906100+00:00,2
2023-08-08 05:36:00.559904600+00:00,2
2023-08-08 05:36:00.565793+00:00,2
2023-08-08 05:36:00.571906600+00:00,2
2023-08-08 05:36:00.577905100+00:00,2
2023-08-08 05:36:00.583908800+00:00,2
2023-08-08 05:36:00.589905300+00:00,2
2023-08-08 05:36:00.595909+00:00,2
2023-08-08 05:36:00.602030300+00:00,2
2023-08-08 05:36:00.607793100+00:00,2
2023-08-08 05:36:00.614036500+00:00,2
2023-08-08 05:36:00.619909100+00:00,2
2023-08-08 05:36:00.626029700+00:00,2
2023-08-08 05:36:00.631909200+00:00,2
2023-08-08 05:36:00.637989+00:00,2
2023-08-08 05:36:00.643910800+00:00,2
2023-08-08 05:36:00.649909+00:00,2
2023-08-08 05:36:00.655909800+00:00,2
2023-08-08 05:36:00.661908300+00:00,2
2023-08-08 05:36:00.667908800+00:00,2
2023-08-08 05:36:00.673912500+00:00,2
2023-08-08 05:36:00.679796900+00:00,2
2023-08-08 05:36:00.685911400+00:00,2
2023-08-08 05:36:00.691915100+00:00,2
2023-08-08 05:36:00.697798900+00:00,2
2023-08-08 05:36:00.703916800+00:00,2
2023-08-08 05:36:00.709992500+00:00,2
2023-08-08 05:36:00.715800100+00:00,2
2023-08-08 05:36:00.722035900+00:00,2
2023-08-08 05:36:00.727915600+00:00,2
2023-08-08 05:36:00.734038400+00:00,2
2023-08-08 05:36:00.739914900+00:00,2
2023-08-08 05:36:00.746096900+00:00,2
2023-08-08 05:36:00.751804300+00:00,2
2023-08-08 05:36:00.757996+00:00,2
2023-08-08 05:36:00.763916700+00:00,2
2023-08-08 05:36:00.769998300+00:00,2
2023-08-08 05:36:00.775916800+00:00,2
2023-08-08 05:36:00.781915400+00:00,2
2023-08-08 05:36:00.787806800+00:00,2
2023-08-08 05:36:00.793916100+00:00,2
2023-08-08 05:36:00.799921600+00:00,2
2023-08-08 05:36:00.805806400+00:00,2
2023-08-08 05:36:00.811918600+00:00,2
2023-08-08 05:36:00.817996400+00:00,2
2023-08-08 05:36:00.823806800+00:00,2
2023-08-08 05:36:00.829917300+00:00,2
2023-08-08 05:36:00.835919900+00:00,2
2023-08-08 05:36:00.842044+00:00,2
2023-08-08 05:36:00.847920200+00:00,2
2023-08-08 05:36:00.854045+00:00,2
2023-08-08 05:36:00.859919500+00:00,2
2023-08-08 05:36:00.866041200+00:00,2
2023-08-08 05:36:00.871922900+00:00,2
2023-08-08 05:36:00.878000800+00:00,2
2023-08-08 05:36:00.883923300+00:00,2
2023-08-08 05:36:00.889922300+00:00,2
2023-08-08 05:36:00.895921800+00:00,2
2023-08-08 05:36:00.901922300+00:00,2
2023-08-08 05:36:00.907921300+00:00,2
2023-08-08 05:36:00.913924500+00:00,2
2023-08-08 05:36:00.919811900+00:00,2
2023-08-08 05:36:00.925925400+00:00,2
2023-08-08 05:36:00.931925800+00:00,2
2023-08-08 05:36:00.937810600+00:00,2
2023-08-08 05:36:00.943925+00:00,2
2023-08-08 05:36:00.949813500+00:00,2
2023-08-08 05:36:00.955926300+00:00,2
2023-08-08 05:36:00.962051900+00:00,2
2023-08-08 05:36:00.967927500+00:00,2
2023-08-08 05:36:00.974050200+00:00,2
2023-08-08 05:36:00.979929700+00:00,2
2023-08-08 05:36:00.986052800+00:00,2
2023-08-08 05:36:00.991817100+00:00,2
2023-08-08 05:36:00.998011700+00:00,2
2023-08-08 05:36:01.003930300+00:00,2
2023-08-08 05:36:01.009816800+00:00,2
2023-08-08 05:36:01.015927900+00:00,2
2023-08-08 05:36:01.021926600+00:00,2
2023-08-08 05:36:01.027817+00:00,2
2023-08-08 05:36:01.033930200+00:00,2
2023-08-08 05:36:01.039930900+00:00,2
2023-08-08 05:36:01.045992200+00:00,2
2023-08-08 05:36:01.051931600+00:00,2
2023-08-08 05:36:01.058008300+00:00,2
2023-08-08 05:36:01.063822699+00:00,2
2023-08-08 05:36:01.069931200+00:00,2
2023-08-08 05:36:01.075934900+00:00,2
2023-08-08 05:36:01.082057200+00:00,2
2023-08-08 05:36:01.087931700+00:00,2
2023-08-08 05:36:01.094057600+00:00,2
2023-08-08 05:36:01.099825900+00:00,2
2023-08-08 05:36:01.106056100+00:00,2
2023-08-08 05:36:01.111935400+00:00,2
2023-08-08 05:36:01.117822800+00:00,2
2023-08-08 05:36:01.123938700+00:00,2
2023-08-08 05:36:01.129935600+00:00,2
2023-08-08 05:36:01.135822100+00:00,2
2023-08-08 05:36:01.141932700+00:00,2
2023-08-08 05:36:01.147935+00:00,2
2023-08-08 05:36:01.153936600+00:00,2
2023-08-08 05:36:01.159936+00:00,2
2023-08-08 05:36:01.165936500+00:00,2
2023-08-08 05:36:01.171828900+00:00,2
2023-08-08 05:36:01.177939+00:00,2
2023-08-08 05:36:01.183938500+00:00,2
2023-08-08 05:36:01.190017300+00:00,2
2023-08-08 05:36:01.195939900+00:00,2
2023-08-08 05:36:01.202067500+00:00,2
2023-08-08 05:36:01.207942700+00:00,2
2023-08-08 05:36:01.214065+00:00,2
2023-08-08 05:36:01.219939400+00:00,2
2023-08-08 05:36:01.226060800+00:00,2
2023-08-08 05:36:01.231831200+00:00,2
2023-08-08 05:36:01.237941800+00:00,2
2023-08-08 05:36:01.243471100+00:00,2
2023-08-08 05:36:01.249941200+00:00,2
2023-08-08 05:36:01.255942699+00:00,2
2023-08-08 05:36:01.261829200+00:00,2
2023-08-08 05:36:01.267943700+00:00,2
2023-08-08 05:36:01.273942700+00:00,2
2023-08-08 05:36:01.279943400+00:00,2
2023-08-08 05:36:01.285832800+00:00,2
2023-08-08 05:36:01.291945400+00:00,2
2023-08-08 05:36:01.297941800+00:00,2
2023-08-08 05:36:01.303833300+00:00,2
2023-08-08 05:36:01.310025100+00:00,2
2023-08-08 05:36:01.315944800+00:00,2
2023-08-08 05:36:01.322070200+00:00,2
2023-08-08 05:36:01.327945700+00:00,2
2023-08-08 05:36:01.334069300+00:00,2
2023-08-08 05:36:01.339832700+00:00,2
2023-08-08 05:36:01.346129+00:00,2
2023-08-08 05:36:01.351947500+00:00,2
2023-08-08 05:36:01.358030300+00:00,2
2023-08-08 05:36:01.363950900+00:00,2
2023-08-08 05:36:01.369947900+00:00,2
2023-08-08 05:36:01.375834300+00:00,2
2023-08-08 05:36:01.381945800+00:00,2
2023-08-08 05:36:01.387949300+00:00,2
2023-08-08 05:36:01.393834700+00:00,2
2023-08-08 05:36:01.399477600+00:00,2
2023-08-08 05:36:01.405954200+00:00,2
2023-08-08 05:36:01.411839100+00:00,2
2023-08-08 05:36:01.417948400+00:00,2
2023-08-08 05:36:01.423480200+00:00,2
2023-08-08 05:36:01.429838100+00:00,2
2023-08-08 05:36:01.435950900+00:00,2
2023-08-08 05:36:01.442078500+00:00,2
2023-08-08 05:36:01.447842600+00:00,2
2023-08-08 05:36:01.454076300+00:00,2
2023-08-08 05:36:01.459955900+00:00,2
2023-08-08 05:36:01.466075+00:00,2
2023-08-08 05:36:01.471843300+00:00,2
2023-08-08 05:36:01.477954800+00:00,2
2023-08-08 05:36:01.483841400+00:00,2
2023-08-08 05:36:01.490034100+00:00,2
2023-08-08 05:36:01.495953500+00:00,2
2023-08-08 05:36:01.501954+00:00,2
2023-08-08 05:36:01.507959100+00:00,2
2023-08-08 05:36:01.513957700+00:00,2
2023-08-08 05:36:01.519957200+00:00,2
2023-08-08 05:36:01.525845600+00:00,2
2023-08-08 05:36:01.531960200+00:00,2
2023-08-08 05:36:01.537955700+00:00,2
2023-08-08 05:36:01.544015500+00:00,2
2023-08-08 05:36:01.549959100+00:00,2
2023-08-08 05:36:01.555957600+00:00,2
2023-08-08 05:36:01.562084900+00:00,2
2023-08-08 05:36:01.567959300+00:00,2
2023-08-08 05:36:01.574083+00:00,2
2023-08-08 05:36:01.579963400+00:00,2
2023-08-08 05:36:01.586081900+00:00,2
2023-08-08 05:36:01.591960500+00:00,2
2023-08-08 05:36:01.598038200+00:00,2
2023-08-08 05:36:01.603962600+00:00,2
2023-08-08 05:36:01.609960700+00:00,2
2023-08-08 05:36:01.615962600+00:00,2
2023-08-08 05:36:01.621960100+00:00,2
2023-08-08 05:36:01.627960500+00:00,2
2023-08-08 05:36:01.633850900+00:00,2
2023-08-08 05:36:01.639961500+00:00,2
2023-08-08 05:36:01.646023700+00:00,2
2023-08-08 05:36:01.651851+00:00,2
2023-08-08 05:36:01.658042300+00:00,2
2023-08-08 05:36:01.663964700+00:00,2
2023-08-08 05:36:01.669963200+00:00,2
2023-08-08 05:36:01.675967900+00:00,2
2023-08-08 05:36:01.682095600+00:00,2
2023-08-08 05:36:01.687966+00:00,2
2023-08-08 05:36:01.694089600+00:00,2
2023-08-08 05:36:01.699966100+00:00,2
2023-08-08 05:36:01.706088700+00:00,2
2023-08-08 05:36:01.711967700+00:00,2
2023-08-08 05:36:01.718044300+00:00,2
2023-08-08 05:36:01.723967800+00:00,2
2023-08-08 05:36:01.729970300+00:00,2
2023-08-08 05:36:01.735965900+00:00,2
2023-08-08 05:36:01.741966400+00:00,2
2023-08-08 05:36:01.747970600+00:00,2
2023-08-08 05:36:01.753968600+00:00,2
2023-08-08 05:36:01.759971100+00:00,2
2023-08-08 05:36:01.765969500+00:00,2
2023-08-08 05:36:01.771971+00:00,2
2023-08-08 05:36:01.777969500+00:00,2
2023-08-08 05:36:01.783860+00:00,2
2023-08-08 05:36:01.789970500+00:00,2
2023-08-08 05:36:01.795972100+00:00,2
2023-08-08 05:36:01.802096300+00:00,2
2023-08-08 05:36:01.807971400+00:00,2
2023-08-08 05:36:01.814096800+00:00,2
2023-08-08 05:36:01.819971200+00:00,2
2023-08-08 05:36:01.826094900+00:00,2
2023-08-08 05:36:01.831973400+00:00,2
2023-08-08 05:36:01.838051100+00:00,2
2023-08-08 05:36:01.843976900+00:00,2
2023-08-08 05:36:01.849972100+00:00,2
2023-08-08 05:36:01.855971700+00:00,2
2023-08-08 05:36:01.861973100+00:00,2
2023-08-08 05:36:01.867972600+00:00,2
2023-08-08 05:36:01.873976+00:00,2
2023-08-08 05:36:01.879976500+00:00,2
2023-08-08 05:36:01.885976900+00:00,2
2023-08-08 05:36:01.891977500+00:00,2
2023-08-08 05:36:01.897975500+00:00,2
